1.7453396646335	-8.7408596753119	-3.5857666735546
-1.319449821993	-3.990349342343	-4.5036612679124
5.4835369265923	-7.8179441365931	2.3429960420537
9.9835769248404	-2.5704033198936	1.8537362836082
9.962883055248	-2.4665287366457	-3.6502121819
8.9194791200729	-1.0370203236262	-0.067035240727469
9.7867834323488	1.3856257280086	1.4304688807689
9.8307484625397	2.6726143306203	-0.78310391915749
9.7038030258747	-2.2480039073674	-3.8620244853183
9.4157207021811	-2.8882013635786	-2.5050782409045
9.0959224954335	0.43413052108023	1.3913666821918
9.6064352211397	1.4281787940918	1.7505375250652
7.0870909008645	-4.4345308900801	-4.6681753899434
