3.6431536954343	-3.080166326935	4.6607392119003
-0.91360933480876	-0.31151919105779	2.2605408990362
3.2691780394383	0.42475203360971	6.379315559214
-0.84201207416483	-0.25163176121763	2.2759094492828
0.7036807809961	-0.16351549742602	2.3046121121856
-0.7573869364429	-0.20574788368789	2.3145567503337
3.580007590184	-3.3723376966503	4.5768491574814
-0.72383467978867	-0.1777097872377	2.3100937831934
-532789.72078262	-3990.5004005803	640688.13083513
5.2286286088617	1.8960090444347	8.0431462448121
-0.64347699975199	-0.14634764553781	2.3230053175931
-1.4671567229207	-0.0032098730991076	1.9370207832892
0.60786546986754	-0.46173270018826	2.3071749040608
-0.63180439130364	-0.11246712453274	2.332362240234
-1.4295830939876	0.000071073699048185	1.9466457154907
3.4089189403548	-3.7535306091071	4.4843521937932
-0.57663058640562	-0.083724250695565	2.3498904322791
-1.3818064788599	0.024537922084861	1.9920222532186
-2.4818055733261	-1.1636284647396	10.917751226676
-0.52781040447309	-0.043873087993408	2.3706457419699
